transaction_id,standard_date,product_id,quantity,unit_price,total_amount,channel
10285,2004-08-27,S18_2625,20.0,49.06,981.2,In-Store
10298,2004-09-27,S18_2625,32.0,48.46,1550.72,In-Store
10308,2004-10-15,S18_2625,34.0,52.09,1771.06,In-Store
10318,2004-11-02,S18_2625,42.0,52.7,2213.4,In-Store
10329,2004-11-15,S18_2625,38.0,100.0,5266.04,In-Store
10339,2004-11-23,S18_2625,30.0,62.16,1864.8,In-Store
10362,2005-01-05,S18_2625,23.0,49.67,1142.41,In-Store
10374,2005-02-02,S18_2625,22.0,53.3,1172.6,In-Store
10389,2005-03-03,S18_2625,39.0,100.0,6981.0,In-Store
10402,2005-04-07,S18_2625,55.0,55.72,3064.6,In-Store
10417,2005-05-13,S18_2625,36.0,61.18,2202.48,In-Store
10101,2003-01-09,S18_2795,26.0,100.0,3773.38,In-Store
10110,2003-03-18,S18_2795,31.0,100.0,5074.39,In-Store
10125,2003-05-21,S18_2795,34.0,100.0,6483.46,In-Store
10139,2003-07-16,S18_2795,41.0,100.0,7956.46,In-Store
10149,2003-09-12,S18_2795,23.0,100.0,4230.62,In-Store
10162,2003-10-18,S18_2795,48.0,100.0,7209.12,In-Store
10173,2003-11-05,S18_2795,22.0,100.0,3452.68,In-Store
10182,2003-11-12,S18_2795,21.0,100.0,3047.73,In-Store
10193,2003-11-21,S18_2795,22.0,100.0,3675.32,In-Store
10205,2003-12-03,S18_2795,40.0,100.0,7492.4,In-Store
10214,2004-01-26,S18_2795,50.0,100.0,9534.5,In-Store
10227,2004-03-02,S18_2795,29.0,100.0,5579.02,In-Store
10244,2004-04-29,S18_2795,43.0,100.0,5950.34,In-Store
10255,2004-06-04,S18_2795,24.0,100.0,3726.0,In-Store
10280,2004-08-17,S18_2795,22.0,100.0,4455.0,In-Store
10289,2004-09-03,S18_2795,43.0,100.0,8272.34,In-Store
10304,2004-10-11,S18_2795,20.0,100.0,3577.6,In-Store
10312,2004-10-21,S18_2795,25.0,100.0,3881.25,In-Store
10322,2004-11-04,S18_2795,36.0,100.0,5797.44,In-Store
10332,2004-11-17,S18_2795,24.0,52.67,1264.08,In-Store
10347,2004-11-29,S18_2795,21.0,100.0,4815.3,In-Store
10356,2004-12-09,S18_2795,30.0,100.0,4462.2,In-Store
10367,2005-01-12,S18_2795,32.0,94.79,3033.28,In-Store
10380,2005-02-16,S18_2795,21.0,47.18,990.78,In-Store
10390,2005-03-04,S18_2795,26.0,78.11,2030.86,In-Store
10421,2005-05-29,S18_2795,35.0,100.0,5433.75,In-Store
10109,2003-03-10,S18_2870,26.0,100.0,3157.44,In-Store
10123,2003-05-20,S18_2870,46.0,100.0,5161.2,In-Store
10137,2003-07-10,S18_2870,37.0,100.0,4346.76,In-Store
10148,2003-09-11,S18_2870,27.0,100.0,3528.36,In-Store
10161,2003-10-17,S18_2870,23.0,100.0,3187.8,In-Store
10172,2003-11-05,S18_2870,39.0,100.0,6023.16,In-Store
10181,2003-11-12,S18_2870,27.0,100.0,3884.76,In-Store
10192,2003-11-20,S18_2870,38.0,100.0,4965.84,In-Store
10204,2003-12-02,S18_2870,27.0,100.0,4169.88,In-Store
10212,2004-01-16,S18_2870,40.0,100.0,4910.4,In-Store
10226,2004-02-26,S18_2870,24.0,100.0,3231.36,In-Store
10241,2004-04-13,S18_2870,44.0,100.0,6853.44,In-Store
10253,2004-06-01,S18_2870,37.0,100.0,5177.04,In-Store
10266,2004-07-06,S18_2870,20.0,100.0,2824.8,In-Store
10278,2004-08-06,S18_2870,39.0,100.0,4324.32,In-Store
10287,2004-08-30,S18_2870,44.0,100.0,5052.96,In-Store
10301,2003-10-05,S18_2870,22.0,100.0,3223.44,In-Store
10311,2004-10-16,S18_2870,43.0,100.0,5278.68,In-Store
10321,2004-11-04,S18_2870,27.0,100.0,2851.2,In-Store
10331,2004-11-17,S18_2870,26.0,64.9,1687.4,In-Store
10343,2004-11-24,S18_2870,25.0,52.32,1308.0,In-Store
10366,2005-01-10,S18_2870,49.0,100.0,6144.6,In-Store
10379,2005-02-10,S18_2870,29.0,100.0,5127.2,In-Store
10407,2005-04-22,S18_2870,41.0,100.0,6386.16,In-Store
10419,2005-05-17,S18_2870,55.0,100.0,7695.6,In-Store
10103,2003-01-29,S18_2949,27.0,83.07,2242.89,In-Store
10112,2003-03-24,S18_2949,23.0,100.0,2539.89,In-Store
10126,2003-05-28,S18_2949,31.0,90.17,2795.27,In-Store
10139,2003-07-16,S18_2949,46.0,100.0,5545.76,In-Store
10150,2003-09-19,S18_2949,47.0,91.18,4285.46,In-Store
10163,2003-10-20,S18_2949,31.0,100.0,3329.09,In-Store
10174,2003-11-06,S18_2949,46.0,100.0,5592.22,In-Store
10183,2003-11-13,S18_2949,37.0,89.15,3298.55,In-Store
10193,2003-11-21,S18_2949,28.0,93.21,2609.88,In-Store
10206,2003-12-05,S18_2949,37.0,90.17,3336.29,In-Store
10215,2004-01-29,S18_2949,49.0,100.0,5510.05,In-Store
10228,2004-03-10,S18_2949,24.0,100.0,2504.4,In-Store
10244,2004-04-29,S18_2949,30.0,100.0,3525.6,In-Store
10257,2004-06-14,S18_2949,50.0,88.14,4407.0,In-Store
10270,2004-07-19,S18_2949,31.0,96.24,2983.44,In-Store
10280,2004-08-17,S18_2949,46.0,100.0,5126.24,In-Store
10291,2004-09-08,S18_2949,47.0,100.0,5713.79,In-Store
10304,2004-10-11,S18_2949,46.0,100.0,4613.8,In-Store
10312,2004-10-21,S18_2949,37.0,100.0,3711.1,In-Store
10322,2004-11-04,S18_2949,33.0,100.0,3524.73,In-Store
10333,2004-11-18,S18_2949,31.0,90.17,2795.27,In-Store
10347,2004-11-29,S18_2949,48.0,100.0,4814.4,In-Store
10357,2004-12-10,S18_2949,41.0,87.13,3572.33,In-Store
10369,2005-01-20,S18_2949,42.0,100.0,4581.36,In-Store
10381,2005-02-17,S18_2949,41.0,100.0,4319.76,In-Store
10391,2005-03-09,S18_2949,32.0,45.25,1448.0,In-Store
10423,2005-05-30,S18_2949,10.0,88.14,881.4,In-Store
10103,2003-01-29,S18_2957,35.0,57.46,2011.1,In-Store
10111,2003-03-25,S18_2957,28.0,64.33,1801.24,In-Store
10126,2003-05-28,S18_2957,46.0,73.7,3390.2,In-Store
10139,2003-07-16,S18_2957,20.0,71.2,1424.0,In-Store
10150,2003-09-19,S18_2957,30.0,49.97,1499.1,In-Store
10163,2003-10-20,S18_2957,48.0,69.96,3358.08,In-Store
10173,2003-11-05,S18_2957,28.0,53.72,1504.16,In-Store
10183,2003-11-13,S18_2957,39.0,68.08,2655.12,In-Store
10193,2003-11-21,S18_2957,24.0,51.84,1244.16,In-Store
10206,2003-12-05,S18_2957,28.0,67.46,1888.88,In-Store
10215,2004-01-29,S18_2957,31.0,58.71,1820.01,In-Store
10228,2004-03-10,S18_2957,45.0,63.71,2866.95,In-Store
10244,2004-04-29,S18_2957,24.0,58.09,1394.16,In-Store
10257,2004-06-14,S18_2957,49.0,53.72,2632.28,In-Store
10269,2004-07-16,S18_2957,32.0,63.08,2018.56,In-Store
10280,2004-08-17,S18_2957,43.0,68.71,2954.53,In-Store
10291,2004-09-08,S18_2957,37.0,50.59,1871.83,In-Store
10304,2004-10-11,S18_2957,24.0,64.96,1559.04,In-Store
10312,2004-10-21,S18_2957,35.0,53.72,1880.2,In-Store
10322,2004-11-04,S18_2957,41.0,29.87,1224.67,In-Store
10332,2004-11-17,S18_2957,26.0,100.0,2979.08,In-Store
10347,2004-11-29,S18_2957,34.0,64.96,2208.64,In-Store
10357,2004-12-10,S18_2957,49.0,70.58,3458.42,In-Store
10369,2005-01-20,S18_2957,28.0,44.21,1237.88,In-Store
10381,2005-02-17,S18_2957,40.0,68.08,2723.2,In-Store
10392,2005-03-10,S18_2957,37.0,59.96,2218.52,In-Store
10423,2005-05-30,S18_2957,31.0,53.72,1665.32,In-Store
10106,2003-02-17,S18_3029,41.0,83.44,3421.04,In-Store
10119,2003-04-28,S18_3029,21.0,89.46,1878.66,In-Store
10130,2003-06-16,S18_3029,40.0,96.34,3853.6,In-Store
10143,2003-08-10,S18_3029,46.0,74.84,3442.64,In-Store
10155,2003-10-06,S18_3029,44.0,79.14,3482.16,In-Store
10167,2003-10-23,S18_3029,46.0,73.12,3363.52,In-Store
10178,2003-11-08,S18_3029,41.0,81.72,3350.52,In-Store
10186,2003-11-14,S18_3029,32.0,89.46,2862.72,In-Store
10197,2003-11-26,S18_3029,46.0,87.74,4036.04,In-Store
10209,2004-01-09,S18_3029,28.0,100.0,2817.92,In-Store
10222,2004-02-19,S18_3029,49.0,94.62,4636.38,In-Store
10248,2004-05-07,S18_3029,21.0,73.98,1553.58,In-Store
10262,2004-06-24,S18_3029,32.0,84.3,2697.6,In-Store
10273,2004-07-21,S18_3029,34.0,98.06,3334.04,In-Store
10283,2004-08-20,S18_3029,21.0,98.06,2059.26,In-Store
10296,2004-09-15,S18_3029,21.0,96.34,2023.14,In-Store
10307,2004-10-14,S18_3029,31.0,83.44,2586.64,In-Store
10316,2004-11-01,S18_3029,21.0,94.62,1987.02,In-Store
10327,2004-11-10,S18_3029,25.0,45.86,1146.5,In-Store
10338,2004-11-22,S18_3029,28.0,82.58,2312.24,In-Store
10350,2004-12-02,S18_3029,43.0,64.97,2793.71,In-Store
10373,2005-01-31,S18_3029,22.0,86.74,1908.28,In-Store
10386,2005-03-01,S18_3029,37.0,93.01,3441.37,In-Store
10398,2005-03-30,S18_3029,28.0,72.26,2023.28,In-Store
10400,2005-04-01,S18_3029,30.0,74.84,2245.2,In-Store
10414,2005-05-06,S18_3029,44.0,73.98,3255.12,In-Store
10103,2003-01-29,S18_3136,25.0,100.0,2539.5,In-Store
10111,2003-03-25,S18_3136,43.0,100.0,4818.15,In-Store
10126,2003-05-28,S18_3136,30.0,97.39,2921.7,In-Store
10139,2003-07-16,S18_3136,20.0,90.06,1801.2,In-Store
10150,2003-09-19,S18_3136,26.0,100.0,2804.36,In-Store
10163,2003-10-20,S18_3136,40.0,100.0,4900.8,In-Store
10173,2003-11-05,S18_3136,31.0,89.01,2759.31,In-Store
10183,2003-11-13,S18_3136,22.0,100.0,2488.2,In-Store
10193,2003-11-21,S18_3136,23.0,100.0,2769.89,In-Store
10206,2003-12-05,S18_3136,30.0,100.0,3581.4,In-Store
10215,2004-01-29,S18_3136,49.0,100.0,5285.14,In-Store
10228,2004-03-10,S18_3136,31.0,100.0,3181.53,In-Store
10244,2004-04-29,S18_3136,29.0,100.0,3340.51,In-Store
10257,2004-06-14,S18_3136,37.0,84.82,3138.34,In-Store
10270,2004-07-19,S18_3136,38.0,100.0,4775.08,In-Store
10280,2004-08-17,S18_3136,29.0,100.0,3006.43,In-Store
10291,2004-09-08,S18_3136,23.0,100.0,2866.26,In-Store
10304,2004-10-11,S18_3136,26.0,85.87,2232.62,In-Store
10312,2004-10-21,S18_3136,38.0,100.0,4457.02,In-Store
10322,2004-11-04,S18_3136,48.0,47.04,2257.92,In-Store
10332,2004-11-17,S18_3136,40.0,39.8,1592.0,In-Store
10347,2004-11-29,S18_3136,45.0,100.0,4948.2,In-Store
10357,2004-12-10,S18_3136,44.0,100.0,5160.76,In-Store
10369,2005-01-20,S18_3136,21.0,94.22,1978.62,In-Store
10381,2005-02-17,S18_3136,35.0,100.0,4288.2,In-Store
10392,2005-03-10,S18_3136,29.0,86.92,2520.68,In-Store
10423,2005-05-30,S18_3136,21.0,84.82,1781.22,In-Store
10105,2003-02-11,S18_3140,22.0,100.0,3065.04,In-Store
10117,2003-04-16,S18_3140,26.0,100.0,3551.34,In-Store
10128,2003-06-06,S18_3140,41.0,100.0,5544.02,In-Store
10142,2003-08-08,S18_3140,47.0,100.0,6034.33,In-Store
10153,2003-09-28,S18_3140,31.0,100.0,3641.57,In-Store
10166,2003-10-21,S18_3140,43.0,100.0,6930.74,In-Store
10177,2003-11-07,S18_3140,23.0,100.0,3675.63,In-Store
10185,2003-11-14,S18_3140,28.0,100.0,3442.04,In-Store
10196,2003-11-26,S18_3140,49.0,100.0,6893.81,In-Store
10208,2004-01-02,S18_3140,24.0,100.0,2622.48,In-Store
10221,2004-02-18,S18_3140,33.0,100.0,4417.38,In-Store
10232,2004-03-20,S18_3140,22.0,100.0,3606.02,In-Store
10248,2004-05-07,S18_3140,32.0,100.0,3802.56,In-Store
10273,2004-07-21,S18_3140,40.0,100.0,5026.4,In-Store
10282,2004-08-20,S18_3140,43.0,100.0,6695.53,In-Store
10293,2004-09-09,S18_3140,24.0,100.0,2819.28,In-Store
10306,2004-10-14,S18_3140,32.0,100.0,3759.04,In-Store
10314,2004-10-22,S18_3140,20.0,100.0,2731.8,In-Store
10325,2004-11-05,S18_3140,24.0,69.12,1658.88,In-Store
10336,2004-11-20,S18_3140,48.0,100.0,5778.24,In-Store
10350,2004-12-02,S18_3140,44.0,100.0,5191.12,In-Store
10372,2005-01-26,S18_3140,28.0,100.0,3862.88,In-Store
10383,2005-02-22,S18_3140,24.0,61.52,1476.48,In-Store
10396,2005-03-23,S18_3140,33.0,100.0,5273.73,In-Store
10414,2005-05-06,S18_3140,41.0,100.0,4872.03,In-Store
10104,2003-01-31,S18_3232,23.0,100.0,4556.99,In-Store
10109,2003-03-10,S18_3232,46.0,100.0,8257.0,In-Store
10114,2003-04-01,S18_3232,48.0,100.0,8209.44,In-Store
10122,2003-05-08,S18_3232,25.0,100.0,3598.5,In-Store
10127,2003-06-03,S18_3232,22.0,100.0,3837.24,In-Store
10136,2003-07-04,S18_3232,41.0,100.0,8331.61,In-Store
10141,2003-08-01,S18_3232,34.0,100.0,4836.5,In-Store
10148,2003-09-11,S18_3232,32.0,100.0,5418.88,In-Store
10151,2003-09-21,S18_3232,21.0,100.0,3734.01,In-Store
10160,2003-10-11,S18_3232,20.0,100.0,3996.4,In-Store
10165,2003-10-22,S18_3232,47.0,100.0,8754.69,In-Store
10171,2003-11-05,S18_3232,39.0,100.0,5481.45,In-Store
10175,2003-11-06,S18_3232,29.0,100.0,4419.89,In-Store
10181,2003-11-12,S18_3232,45.0,100.0,6324.75,In-Store
10184,2003-11-14,S18_3232,28.0,100.0,4409.72,In-Store
10192,2003-11-20,S18_3232,26.0,100.0,3918.46,In-Store
10195,2003-11-25,S18_3232,50.0,100.0,7620.5,In-Store
10203,2003-12-02,S18_3232,48.0,100.0,8291.04,In-Store
10207,2003-12-09,S18_3232,25.0,100.0,3937.25,In-Store
10212,2004-01-16,S18_3232,40.0,100.0,5554.4,In-Store
10225,2004-02-22,S18_3232,43.0,100.0,6407.86,In-Store
10229,2004-03-11,S18_3232,22.0,100.0,4172.52,In-Store
10239,2004-04-12,S18_3232,47.0,100.0,7083.37,In-Store
10246,2004-05-05,S18_3232,36.0,100.0,7132.68,In-Store
10253,2004-06-01,S18_3232,40.0,100.0,6773.6,In-Store
10259,2004-06-15,S18_3232,27.0,100.0,3657.69,In-Store
10266,2004-07-06,S18_3232,29.0,100.0,4812.55,In-Store
10271,2004-07-20,S18_3232,20.0,100.0,3928.6,In-Store
10278,2004-08-06,S18_3232,42.0,100.0,6401.22,In-Store
10281,2004-08-19,S18_3232,25.0,100.0,4191.25,In-Store
10287,2004-08-30,S18_3232,36.0,100.0,5852.52,In-Store
10292,2004-09-08,S18_3232,21.0,100.0,2844.87,In-Store
10301,2003-10-05,S18_3232,23.0,100.0,4011.66,In-Store
10305,2004-10-13,S18_3232,37.0,100.0,7455.87,In-Store
10310,2004-10-16,S18_3232,48.0,100.0,8940.96,In-Store
10313,2004-10-22,S18_3232,25.0,100.0,4572.25,In-Store
10321,2004-11-04,S18_3232,33.0,100.0,5700.09,In-Store
10324,2004-11-05,S18_3232,27.0,100.0,3155.49,In-Store
10331,2004-11-17,S18_3232,27.0,100.0,4170.69,In-Store
10334,2004-11-19,S18_3232,20.0,100.0,2878.8,In-Store
10342,2004-11-24,S18_3232,30.0,100.0,5029.5,In-Store
10349,2004-12-01,S18_3232,48.0,100.0,7396.8,In-Store
10358,2004-12-10,S18_3232,32.0,93.49,2991.68,In-Store
10366,2005-01-10,S18_3232,34.0,100.0,6275.72,In-Store
10370,2005-01-20,S18_3232,27.0,56.85,1534.95,In-Store
10377,2005-02-09,S18_3232,39.0,100.0,7264.53,In-Store
10383,2005-02-22,S18_3232,47.0,100.0,6869.05,In-Store
10394,2005-03-15,S18_3232,22.0,100.0,3353.02,In-Store
10405,2005-04-14,S18_3232,55.0,100.0,8289.05,In-Store
10412,2005-05-03,S18_3232,60.0,100.0,11887.8,In-Store
10419,2005-05-17,S18_3232,35.0,100.0,5926.9,In-Store
10425,2005-05-31,S18_3232,28.0,100.0,3793.16,In-Store
10105,2003-02-11,S18_3259,38.0,100.0,4330.1,In-Store
10117,2003-04-16,S18_3259,21.0,95.8,2011.8,In-Store
10128,2003-06-06,S18_3259,41.0,100.0,4837.18,In-Store
10142,2003-08-08,S18_3259,22.0,97.81,2151.82,In-Store
10153,2003-09-28,S18_3259,29.0,88.74,2573.46,In-Store
10165,2003-10-22,S18_3259,50.0,100.0,5344.5,In-Store
10177,2003-11-07,S18_3259,29.0,100.0,3070.52,In-Store
10185,2003-11-14,S18_3259,49.0,80.67,3952.83,In-Store
10196,2003-11-26,S18_3259,35.0,100.0,3564.75,In-Store
10208,2004-01-02,S18_3259,48.0,100.0,5614.56,In-Store
10221,2004-02-18,S18_3259,23.0,80.67,1855.41,In-Store
10232,2004-03-20,S18_3259,48.0,95.8,4598.4,In-Store
10248,2004-05-07,S18_3259,42.0,100.0,5082.42,In-Store
10273,2004-07-21,S18_3259,47.0,100.0,5450.59,In-Store
10282,2004-08-20,S18_3259,36.0,100.0,4174.92,In-Store
10293,2004-09-09,S18_3259,22.0,100.0,2418.24,In-Store
10306,2004-10-14,S18_3259,40.0,91.76,3670.4,In-Store
10314,2004-10-22,S18_3259,23.0,100.0,2481.7,In-Store
10326,2004-11-09,S18_3259,32.0,100.0,3807.68,In-Store
10336,2004-11-20,S18_3259,21.0,100.0,2230.41,In-Store
10350,2004-12-02,S18_3259,41.0,93.04,3814.64,In-Store
10372,2005-01-26,S18_3259,25.0,84.71,2117.75,In-Store
10383,2005-02-22,S18_3259,26.0,100.0,3340.48,In-Store
10396,2005-03-23,S18_3259,24.0,89.75,2154.0,In-Store
10414,2005-05-06,S18_3259,48.0,100.0,5808.48,In-Store
10108,2003-03-03,S18_3278,26.0,68.35,1777.1,In-Store
10122,2003-05-08,S18_3278,21.0,73.17,1536.57,In-Store
10135,2003-07-02,S18_3278,45.0,78.0,3510.0,In-Store
10147,2003-09-05,S18_3278,36.0,86.04,3097.44,In-Store
10159,2003-10-10,S18_3278,21.0,81.21,1705.41,In-Store
10169,2003-11-04,S18_3278,32.0,70.76,2264.32,In-Store
10181,2003-11-12,S18_3278,30.0,82.82,2484.6,In-Store
10191,2003-11-20,S18_3278,36.0,94.88,3415.68,In-Store
10203,2003-12-02,S18_3278,33.0,86.04,2839.32,In-Store
10211,2004-01-15,S18_3278,35.0,78.0,2730.0,In-Store
10225,2004-02-22,S18_3278,37.0,95.69,3540.53,In-Store
10238,2004-04-09,S18_3278,41.0,73.17,2999.97,In-Store
10252,2004-05-26,S18_3278,20.0,76.39,1527.8,In-Store
10265,2004-07-02,S18_3278,45.0,86.84,3907.8,In-Store
10276,2004-08-02,S18_3278,38.0,69.96,2658.48,In-Store
10287,2004-08-30,S18_3278,43.0,70.76,3042.68,In-Store
10300,2003-10-04,S18_3278,49.0,78.8,3861.2,In-Store
10310,2004-10-16,S18_3278,27.0,80.41,2171.07,In-Store
10319,2004-11-03,S18_3278,46.0,73.98,3403.08,In-Store
10329,2004-11-15,S18_3278,38.0,59.1,2245.8,In-Store
10342,2004-11-24,S18_3278,25.0,66.74,1668.5,In-Store
10363,2005-01-06,S18_3278,46.0,60.3,2773.8,In-Store
10378,2005-02-10,S18_3278,22.0,100.0,2464.0,In-Store
10390,2005-03-04,S18_3278,40.0,100.0,5491.6,In-Store
10103,2003-01-29,S18_3320,46.0,100.0,4791.82,In-Store
10111,2003-03-25,S18_3320,39.0,100.0,4178.85,In-Store
10126,2003-05-28,S18_3320,38.0,82.34,3128.92,In-Store
10139,2003-07-16,S18_3320,30.0,100.0,3095.4,In-Store
10149,2003-09-12,S18_3320,42.0,94.25,3958.5,In-Store
10163,2003-10-20,S18_3320,43.0,100.0,4991.44,In-Store
10173,2003-11-05,S18_3320,29.0,95.24,2761.96,In-Store
10182,2003-11-12,S18_3320,33.0,86.31,2848.23,In-Store
10193,2003-11-21,S18_3320,32.0,79.37,2539.84,In-Store
10206,2003-12-05,S18_3320,28.0,87.3,2444.4,In-Store
10215,2004-01-29,S18_3320,41.0,100.0,4555.92,In-Store
10227,2004-03-02,S18_3320,33.0,100.0,3666.96,In-Store
10244,2004-04-29,S18_3320,36.0,84.33,3035.88,In-Store
10257,2004-06-14,S18_3320,26.0,89.29,2321.54,In-Store
10280,2004-08-17,S18_3320,34.0,100.0,3474.46,In-Store
10290,2004-09-07,S18_3320,26.0,96.23,2501.98,In-Store
10304,2004-10-11,S18_3320,38.0,100.0,3958.46,In-Store
10312,2004-10-21,S18_3320,33.0,100.0,3535.95,In-Store
10323,2004-11-05,S18_3320,33.0,91.27,3011.91,In-Store
10333,2004-11-18,S18_3320,46.0,100.0,11336.7,In-Store
10347,2004-11-29,S18_3320,26.0,100.0,2656.94,In-Store
10357,2004-12-10,S18_3320,25.0,100.0,2604.25,In-Store
10369,2005-01-20,S18_3320,45.0,73.08,3288.6,In-Store
10382,2005-02-17,S18_3320,50.0,100.0,8935.5,In-Store
10392,2005-03-10,S18_3320,36.0,100.0,4035.96,In-Store
10423,2005-05-30,S18_3320,21.0,89.29,1875.09,In-Store
10108,2003-03-03,S18_3482,29.0,100.0,4049.56,In-Store
10122,2003-05-08,S18_3482,21.0,100.0,2469.39,In-Store
10135,2003-07-02,S18_3482,42.0,100.0,5432.7,In-Store
10147,2003-09-05,S18_3482,37.0,100.0,4405.22,In-Store
10159,2003-10-10,S18_3482,25.0,100.0,3638.0,In-Store
10169,2003-11-04,S18_3482,36.0,100.0,4444.92,In-Store
10181,2003-11-12,S18_3482,22.0,100.0,3395.48,In-Store
10191,2003-11-20,S18_3482,23.0,100.0,3414.58,In-Store
10203,2003-12-02,S18_3482,32.0,100.0,5127.04,In-Store
10211,2004-01-15,S18_3482,28.0,100.0,3745.28,In-Store
10225,2004-02-22,S18_3482,27.0,100.0,4564.08,In-Store
10238,2004-04-09,S18_3482,49.0,100.0,6554.24,In-Store
10252,2004-05-26,S18_3482,41.0,100.0,6749.83,In-Store
10265,2004-07-02,S18_3482,49.0,100.0,8427.02,In-Store
10276,2004-08-02,S18_3482,30.0,100.0,3924.6,In-Store
10287,2004-08-30,S18_3482,40.0,100.0,6761.6,In-Store
10300,2003-10-04,S18_3482,23.0,100.0,3786.49,In-Store
10310,2004-10-16,S18_3482,49.0,100.0,6266.12,In-Store
10320,2004-11-03,S18_3482,25.0,100.0,3491.0,In-Store
10330,2004-11-16,S18_3482,37.0,100.0,4405.22,In-Store
10342,2004-11-24,S18_3482,55.0,100.0,6548.3,In-Store
10355,2004-12-07,S18_3482,23.0,100.0,3177.91,In-Store
10363,2005-01-06,S18_3482,24.0,100.0,4142.64,In-Store
10378,2005-02-10,S18_3482,43.0,96.49,4149.07,In-Store
10390,2005-03-04,S18_3482,50.0,100.0,7397.0,In-Store
10109,2003-03-10,S18_3685,47.0,100.0,6241.6,In-Store
10123,2003-05-20,S18_3685,34.0,100.0,5331.88,In-Store
10137,2003-07-10,S18_3685,31.0,100.0,5124.3,In-Store
10148,2003-09-11,S18_3685,28.0,100.0,3639.44,In-Store
10161,2003-10-17,S18_3685,36.0,100.0,5544.0,In-Store
10172,2003-11-05,S18_3685,48.0,100.0,5493.12,In-Store
10181,2003-11-12,S18_3685,39.0,100.0,5785.26,In-Store
10192,2003-11-20,S18_3685,45.0,100.0,5340.6,In-Store
10204,2003-12-02,S18_3685,35.0,100.0,5735.8,In-Store
10212,2004-01-16,S18_3685,45.0,100.0,6357.6,In-Store
10226,2004-02-26,S18_3685,46.0,100.0,7343.9,In-Store
10240,2004-04-13,S18_3685,37.0,100.0,5959.22,In-Store
10253,2004-06-01,S18_3685,31.0,100.0,4029.38,In-Store
10266,2004-07-06,S18_3685,33.0,100.0,5035.14,In-Store
10278,2004-08-06,S18_3685,31.0,100.0,4116.8,In-Store
10287,2004-08-30,S18_3685,27.0,100.0,4310.55,In-Store
10301,2003-10-05,S18_3685,39.0,100.0,6446.7,In-Store
10311,2004-10-16,S18_3685,32.0,100.0,3616.64,In-Store
10321,2004-11-04,S18_3685,28.0,100.0,4232.76,In-Store
10331,2004-11-17,S18_3685,26.0,67.91,1765.66,In-Store
10343,2004-11-24,S18_3685,44.0,84.88,3734.72,In-Store
10367,2005-01-12,S18_3685,46.0,100.0,4808.38,In-Store
10379,2005-02-10,S18_3685,32.0,70.83,2266.56,In-Store
10406,2005-04-15,S18_3685,65.0,100.0,10468.9,In-Store
10419,2005-05-17,S18_3685,43.0,100.0,5589.14,In-Store
10108,2003-03-03,S18_3782,43.0,67.77,2914.11,In-Store
10122,2003-05-08,S18_3782,35.0,49.74,1740.9,In-Store
10135,2003-07-02,S18_3782,45.0,50.36,2266.2,In-Store
10146,2003-09-03,S18_3782,47.0,67.14,3155.58,In-Store
10159,2003-10-10,S18_3782,21.0,64.66,1357.86,In-Store
10169,2003-11-04,S18_3782,38.0,68.39,2598.82,In-Store
10180,2003-11-11,S18_3782,21.0,50.36,1057.56,In-Store
10191,2003-11-20,S18_3782,43.0,72.74,3127.82,In-Store
10211,2004-01-15,S18_3782,46.0,54.09,2488.14,In-Store
10224,2004-02-21,S18_3782,38.0,58.44,2220.72,In-Store
10237,2004-04-05,S18_3782,26.0,52.22,1357.72,In-Store
10252,2004-05-26,S18_3782,31.0,52.84,1638.04,In-Store
10264,2004-06-30,S18_3782,48.0,54.71,2626.08,In-Store
10276,2004-08-02,S18_3782,33.0,50.36,1661.88,In-Store
10286,2004-08-28,S18_3782,38.0,57.2,2173.6,In-Store
10299,2004-09-30,S18_3782,39.0,55.95,2182.05,In-Store
10310,2004-10-16,S18_3782,42.0,67.14,2819.88,In-Store
10319,2004-11-03,S18_3782,44.0,59.06,2598.64,In-Store
10330,2004-11-16,S18_3782,29.0,69.63,2019.27,In-Store
10342,2004-11-24,S18_3782,26.0,55.95,1454.7,In-Store
10355,2004-12-07,S18_3782,31.0,53.47,1657.57,In-Store
10363,2005-01-06,S18_3782,32.0,89.12,2851.84,In-Store
10378,2005-02-10,S18_3782,28.0,100.0,4609.64,In-Store
10390,2005-03-04,S18_3782,36.0,100.0,5079.96,In-Store
10403,2005-04-08,S18_3782,36.0,52.22,1879.92,In-Store
10106,2003-02-17,S18_3856,41.0,100.0,4774.86,In-Store
10119,2003-04-28,S18_3856,27.0,99.52,2687.04,In-Store
10130,2003-06-16,S18_3856,33.0,100.0,3423.75,In-Store
10143,2003-08-10,S18_3856,34.0,100.0,3455.76,In-Store
10155,2003-10-06,S18_3856,29.0,100.0,3622.97,In-Store
10167,2003-10-23,S18_3856,34.0,100.0,3599.58,In-Store
10178,2003-11-08,S18_3856,48.0,100.0,5386.56,In-Store
10186,2003-11-14,S18_3856,46.0,100.0,4918.78,In-Store
10197,2003-11-26,S18_3856,22.0,100.0,2538.8,In-Store
10209,2004-01-09,S18_3856,20.0,100.0,2498.6,In-Store
10222,2004-02-19,S18_3856,45.0,85.75,3858.75,In-Store
10249,2004-05-08,S18_3856,46.0,100.0,5600.5,In-Store
10262,2004-06-24,S18_3856,34.0,100.0,4103.46,In-Store
10273,2004-07-21,S18_3856,50.0,85.75,4287.5,In-Store
